route,hour,minute,lat,lon,year,month,day
67,11,59,41.768446950079166,-87.67315688642483,2024,8,11
68,11,59,41.969828020062366,-87.76141129878529,2024,8,11
70,11,59,41.903541564941406,-87.6577230313929,2024,8,11
72,11,59,41.90972137451172,-87.73455094318001,2024,8,11
73,11,59,41.917381286621094,-87.7086181640625,2024,8,11
74,11,59,41.924551450289215,-87.71706067598782,2024,8,11
75,11,59,41.76030349731445,-87.55774688720703,2024,8,11
76,11,59,41.929327392578124,-87.63580856323242,2024,8,11
77,11,59,41.93788146972656,-87.82384872436523,2024,8,11
78,11,59,41.95319366455078,-87.80902099609375,2024,8,11
79,11,59,41.749759674072266,-87.70983225504557,2024,8,11
80,11,59,41.95427142551967,-87.66990323747908,2024,8,11
81,11,59,41.96865653991699,-87.66935348510742,2024,8,11
81W,11,59,41.96847915649414,-87.78802006061261,2024,8,11
82,11,59,41.85162226359049,-87.7149658203125,2024,8,11
84,11,59,41.99019012451172,-87.73310546875,2024,8,11
85,11,59,41.945938968658446,-87.76675052642823,2024,8,11
87,11,59,41.7361455477201,-87.64203808124249,2024,8,11
88,11,59,41.99273146444292,-87.79967100228836,2024,8,11
90,11,59,41.97630310058594,-87.80705261230469,2024,8,11
91,11,59,41.959427606491815,-87.77699679420108,2024,8,11
92,11,59,41.97582244873047,-87.70816744290866,2024,8,11
94,11,59,41.931880950927734,-87.6976547241211,2024,8,11
95,11,59,41.72317886352539,-87.58519744873047,2024,8,11
97,11,59,42.03295878360146,-87.75145908824184,2024,8,11
111,11,59,41.708887216996175,-87.60587513203524,2024,8,11
111A,11,59,41.692813873291016,-87.60703141348702,2024,8,11
112,11,59,41.69401168823242,-87.6620864868164,2024,8,11
115,11,59,41.72116470336914,-87.62396240234375,2024,8,11
119,11,59,41.67747964859009,-87.66585216522216,2024,8,11
126,11,59,41.876495361328125,-87.62417602539062,2024,8,11
130,11,59,41.86648941040039,-87.60875701904297,2024,8,11
146,11,59,41.953340994345176,-87.64502303664749,2024,8,11
151,11,59,41.99821853637695,-87.66111755371094,2024,8,11
152,11,59,41.947636344216086,-87.64627930612275,2024,8,11
155,11,59,42.00323548188081,-87.66082598711994,2024,8,11
3,12,0,41.89492684441644,-87.62417953078811,2024,8,11
4,12,0,41.83617635873648,-87.62185668945312,2024,8,11
6,12,0,41.752023696899414,-87.5454216003418,2024,8,11
8,12,0,41.766530199748715,-87.64445197872999,2024,8,11
8A,12,0,41.751125,-87.62756333333333,2024,8,11
9,12,0,41.806896387144576,-87.66499328613281,2024,8,11
10,12,0,41.88805544054186,-87.6244543951911,2024,8,11
11,12,0,41.96675109863281,-87.68876647949219,2024,8,11
12,12,0,41.86720657348633,-87.64699363708496,2024,8,11
J14,12,0,41.88254523999763,-87.6426773071289,2024,8,11
18,12,0,41.861549377441406,-87.695556640625,2024,8,11
20,12,0,41.880279541015625,-87.75239562988281,2024,8,11
21,12,0,41.847479471346226,-87.62258017935405,2024,8,11
22,12,0,41.98907699584961,-87.6697280883789,2024,8,11
28,12,0,41.761206817626956,-87.58623476895418,2024,8,11
29,12,0,41.89095984564887,-87.62190839979384,2024,8,11
30,12,0,41.65547704696655,-87.5471347808838,2024,8,11
35,12,0,41.84629,-87.74461,2024,8,11
36,12,0,41.918535232543945,-87.63617706298828,2024,8,11
39,12,0,41.83105341593424,-87.6307315826416,2024,8,11
43,12,0,41.81690979003906,-87.59932591364934,2024,8,11
44,12,0,41.82372732723461,-87.64105987548828,2024,8,11
47,12,0,41.80841827392578,-87.68329124450683,2024,8,11
49,12,0,41.783443450927734,-87.68381894867996,2024,8,11
49B,12,0,41.97945558702624,-87.68932693069046,2024,8,11
50,12,0,41.8294923570421,-87.68019994099934,2024,8,11
51,12,0,41.80141585213797,-87.66462189810616,2024,8,11
52,12,0,41.878291774440456,-87.70610809326172,2024,8,11
52A,12,0,41.68741420277378,-87.70066284715084,2024,8,11
53,12,0,41.98493182072874,-87.72844696044922,2024,8,11
53A,12,0,41.73462746360085,-87.72132873535156,2024,8,11
54B,12,0,41.75800792506484,-87.74178314208984,2024,8,11
55,12,0,41.79509353637695,-87.59812786395733,2024,8,11
57,12,0,41.88032305067864,-87.75507365793422,2024,8,11
60,12,0,41.87412643432617,-87.65670013427734,2024,8,11
62,12,0,41.88341064453125,-87.62936401367188,2024,8,11
63,12,0,41.779541015625,-87.65864817301433,2024,8,11
63W,12,0,41.786232288067154,-87.73865469908102,2024,8,11
65,12,0,41.89109887017144,-87.61236063639323,2024,8,11
66,12,0,41.89210614291105,-87.62023278438684,2024,8,11
67,12,0,41.769444056919646,-87.67365264892578,2024,8,11
68,12,0,41.969755,-87.76157,2024,8,11
70,12,0,41.90346908569336,-87.65963321261935,2024,8,11
72,12,0,41.9098014831543,-87.7284985951015,2024,8,11
73,12,0,41.917345428466795,-87.7066047668457,2024,8,11
74,12,0,41.92464266325298,-87.71055321944387,2024,8,11
75,12,0,41.76062471438677,-87.55709467178735,2024,8,11
76,12,0,41.929145436228055,-87.63568501413604,2024,8,11
